verse_number,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral,dominant_score
951,வாய்நாடி வாய்ப்பச் செயல். உற்றான் அளவும் பிணியளவும் காலமும்,0.6041262,0.68608797,0.6783293,0.68576324,0.7086052,0.6206244,0.70882404,0.6504735,0.66929793,0.7504093,sanctity.vice,0.7504093
952,கற்றான் கருதிச் செயல். உற்றவன் தீர்ப்பான் மருந்துழைச் செல்வானென்று,0.67131054,0.61662996,0.70396185,0.58823156,0.6556427,0.5735002,0.6975828,0.5687364,0.6515558,0.6356955,fairness.virtue,0.70396185
953,அப்பால் நாற் கூற்றே மருந்து. இற்பிறந்தார் கண்அல்லது இல்லை இயல்பாகச்,0.6052431,0.6094959,0.5718412,0.58696544,0.5677781,0.5446533,0.5943613,0.5597247,0.6635988,0.68243885,sanctity.vice,0.68243885
954,செப்பமும் நாணும் ஒருங்கு. ஒழுக்கமும் வாய்மையும் நாணும் இம் மூன்றும்,0.4184565,0.3593046,0.4058925,0.35500813,0.46408546,0.39346927,0.42925924,0.38225436,0.51006806,0.39897293,sanctity.virtue,0.51006806
955,இழுக்கார் குடிப்பிறந் தார். நகைஈகை இன்சொல் இகழாமை நான்கும்,0.49186543,0.5222948,0.48164415,0.6018327,0.5379378,0.52944124,0.550103,0.50936145,0.538291,0.66491103,sanctity.vice,0.66491103
956,வகையென்ப வாய்மைக் குடிக்கு. அடுக்கிய கோடி பெறினும் குடிப்பிறந்தார்,0.4231947,0.4649788,0.4064401,0.5528853,0.45710245,0.4665193,0.47961056,0.4400862,0.49412757,0.60747874,sanctity.vice,0.60747874
957,குன்றுவ செய்தல் இலர். வழங்குவ துள்வீழ்ந்தக் கண்ணும் பழங்குடி,0.50155795,0.48550326,0.49092072,0.49960095,0.54699147,0.48481348,0.49604523,0.51314014,0.53478885,0.5372715,loyalty.virtue,0.54699147
958,பண்பில் தலைப்பிரிதல் இன்று. சலம்பற்றிச் சால்பில செய்யார்மா சற்ற,0.45279256,0.48589942,0.4471844,0.49101633,0.5191585,0.48155156,0.54425824,0.51447636,0.5259725,0.56874794,sanctity.vice,0.56874794
959,குலம்பற்றி வாழ்தும் என் பார். குடிப்பிறந்தார் கண்விளங்கும் குற்றம் விசும்பின்,0.57696044,0.51666427,0.513327,0.5117349,0.55681026,0.5110979,0.5434178,0.4852605,0.5493089,0.57276416,care.virtue,0.57696044
960,மதிக்கண் மறுப்போல் உயர்ந்து. நலத்தின்கண் நாரின்மை தோன்றின் அவனைக்,0.61818826,0.5702704,0.5894632,0.52538145,0.5431669,0.5356662,0.60944384,0.5783833,0.64532065,0.5949309,sanctity.virtue,0.64532065
961,குலத்தின்கண் ஐயப் படும். நிலத்தில் கிடந்தமை கால்காட்டும் காட்டும்,0.38398024,0.419613,0.41024867,0.38217717,0.43994015,0.35724604,0.41959512,0.37118697,0.4092872,0.45709932,sanctity.vice,0.45709932
962,குலத்தில் பிறந்தார்வாய்ச் சொல். நலம்வேண்டின் நாணுடைமை வேண்டும் குலம் வேண்டின்,0.587045,0.40343618,0.42340827,0.33840317,0.5007115,0.39363033,0.4655646,0.40471876,0.5477194,0.38642612,care.virtue,0.587045
963,வேண்டுக யார்க்கும் பணிவு. இன்றி அமையாச் சிறப்பின ஆயினும்,0.56009054,0.44929636,0.48390096,0.41465133,0.52732116,0.46249127,0.4865922,0.49238703,0.5423989,0.44963795,care.virtue,0.56009054
964,குன்ற வருப விடல். சீரினும் சீரல்ல செய்யாரே சீரொடு,0.58738375,0.6116473,0.57050145,0.5817777,0.6165405,0.5819044,0.59120244,0.6167455,0.66696787,0.68116736,sanctity.vice,0.68116736
965,பேராண்மை வேண்டு பவர். பெருக்கத்து வேண்டும் பணிதல் சிறிய,0.6393473,0.51768225,0.49430865,0.45656615,0.5345696,0.46074522,0.59501374,0.4942834,0.6354221,0.5055919,care.virtue,0.6393473
966,சுருக்கத்து வேண்டும் உயர்வு. தலையின் இழிந்த மயிரனையர் மாந்தர்,0.559639,0.6636023,0.5520972,0.5991866,0.56483144,0.58893514,0.6342896,0.57903314,0.63388944,0.6698328,sanctity.vice,0.6698328
967,நிலையின் இழிந்தக் கடை. குன்றின் அனையாரும் குன்றுவர் குன்றுவ,0.33434454,0.4258262,0.39798546,0.4460591,0.44129676,0.41519818,0.40281996,0.43145755,0.38460982,0.50456333,sanctity.vice,0.50456333
968,குன்றி அனைய செயின். புகழ்இன்றால் புத்தேள்நாட்டு உய்யாதால் என்மற்று,0.4281181,0.4124342,0.36036915,0.4067827,0.43103898,0.36961335,0.4304089,0.38693985,0.54503274,0.50349283,sanctity.virtue,0.54503274
969,இகழ்வார்பின் சென்று நிலை. ஒட் டார்பின் சென்றொருவன் வாழ்தலின் அந்நிலையே,0.4255661,0.40799534,0.4374862,0.40231544,0.45354536,0.39585704,0.44871473,0.42337018,0.4429757,0.47256145,sanctity.vice,0.47256145
970,கெட்டான் எனப்படுதல் நன்று. மருந்தோமற்று ஊன்ஓம்பும் வாழ்க்கை பெருந்தகைமை,0.5018815,0.40118736,0.3861478,0.38491058,0.37069628,0.34565637,0.41193792,0.32511044,0.50363475,0.47804093,sanctity.virtue,0.50363475
971,பீடழிய வந்த இடத்து. மயிர்நீப்பின் வாழாக் கவரிமா அன்னார்,0.42643055,0.4830757,0.40940988,0.46204633,0.5040676,0.43868,0.5073507,0.4622686,0.5163896,0.56191367,sanctity.vice,0.56191367
972,உயிர்நீப்பர் மானம் வரின். இளிவரின் வாழாத மானம் உடையார்,0.663954,0.5826604,0.582877,0.54160154,0.5569767,0.5544102,0.5886235,0.5195204,0.61775494,0.5764544,care.virtue,0.663954
973,ஒளிதொழுது ஏத்தும் உலகு. ஒளிஒருவற்கு உள்ள வெறுக்கை இளிஒருவற்கு,0.33320564,0.38199922,0.31830558,0.36317876,0.29711634,0.39739215,0.32247925,0.4559068,0.40806186,0.4553309,authority.vice,0.4559068
974,அஃதிறந்து வாழ்தும் எனல். பிறப்பொக்கும் எல்லா உயிர்க்கும் சிறப்பொவ்வா,0.54945004,0.5088637,0.48956344,0.46869925,0.5082387,0.46847418,0.49752462,0.49439716,0.57575214,0.55673176,sanctity.virtue,0.57575214
975,செய்தொழில் வேற்றுமை யான். மேலிருந்தும் மேலல்லார் மேலல்லர் கீழிருந்தும்,0.42356822,0.44167817,0.47511303,0.49709296,0.49620408,0.47201654,0.51195085,0.49615282,0.46889699,0.47179794,authority.virtue,0.51195085
976,கீழல்லார் கீழல் லவர். ஒருமை மகளிரே போலப் பெருமையும்,0.4452989,0.4453844,0.44996324,0.5171808,0.5553087,0.47334826,0.50786734,0.4877299,0.4844838,0.5128591,loyalty.virtue,0.5553087
977,தன்னைத்தான் கொண்டொழுகின் உண்டு. பெருமை யுடையவர் ஆற்றுவார் ஆற்றின்,0.48245466,0.44688284,0.4298218,0.4477514,0.46560073,0.44284764,0.5255648,0.4553053,0.5588774,0.5174949,sanctity.virtue,0.5588774
978,அருமை உடைய செயல். சிறியார் உணர்ச்சியுள் இல்லை பெரியாரைப்,0.51084703,0.50564307,0.47720268,0.47339928,0.48483032,0.46234465,0.5151578,0.49487948,0.57030445,0.53366435,sanctity.virtue,0.57030445
979,பேணிக் கொள் வேம் என்னும் நோக்கு. இறப்பே புரிந்த தொழிற்றாம் சிறப்புந்தான்,0.59352136,0.6140709,0.58150446,0.5785132,0.5776818,0.5283345,0.60688335,0.48415643,0.6307965,0.6339721,sanctity.vice,0.6339721
980,சீரல் லவர்கண் படின். பணியுமாம் என்றும் பெருமை சிறுமை,0.5871231,0.54891515,0.53953826,0.56976634,0.6171701,0.5516838,0.61825943,0.56267196,0.6128051,0.619743,sanctity.vice,0.619743
981,அணியுமாம் தன்னை வியந்து. பெருமை பெருமிதம் இன்மை சிறுமை,0.5118697,0.57301563,0.5329869,0.601323,0.63161176,0.58660483,0.58478636,0.5987632,0.591336,0.6471748,sanctity.vice,0.6471748
982,பெருமிதம் ஊர்ந்து விடல். அற்றம் மறைக்கும் பெருமை சிறுமைதான்,0.5473546,0.55056435,0.48045015,0.5978824,0.55888075,0.5639101,0.5767478,0.570536,0.6004963,0.63124585,sanctity.vice,0.63124585
983,குற்றமே கூறி விடும். கடன்என்ப நல்லவை எல்லாம் கடன்அறிந்து,0.6632765,0.6508086,0.695717,0.65798795,0.65545255,0.60790217,0.66920906,0.5678004,0.6481291,0.64943653,fairness.virtue,0.695717
984,சான்றாண்மை மேற்கொள் பவர்க்கு. குணநலம் சான்றோர் நலனே பிறநலம்,0.69864553,0.48368692,0.64955544,0.48459584,0.5673362,0.4684657,0.64970106,0.46333468,0.60004336,0.4750386,care.virtue,0.69864553
985,எந்நலத்து உள்ளதூஉம் அன்று. அன்புநாண் ஒப்புரவு கண்ணோட்டம் வாய்மையொடு,0.5696739,0.51953125,0.556149,0.5233523,0.53751045,0.5397079,0.5412164,0.57975984,0.6231578,0.5704773,sanctity.virtue,0.6231578
986,ஐந்துசால் ஊன்றிய தூண். கொல்லா நலத்தது நோன்மை பிறர்தீமை,0.45326594,0.44093144,0.40142542,0.3812896,0.41734183,0.42835137,0.42768514,0.39563215,0.4834235,0.4129825,sanctity.virtue,0.4834235
987,சொல்லா நலத்தது சால்பு. ஆற்றுவார் ஆற்றல் பணிதல் அதுசான்றோர்,0.597595,0.47839388,0.46228942,0.41654056,0.44544953,0.4281477,0.47946507,0.4470138,0.5994073,0.5311466,sanctity.virtue,0.5994073
988,மாற்றாரை மாற்றும் படை. சால்பிற்குக் கட்டளை யாதெனின் தோல்வி,0.4047953,0.38973984,0.45916075,0.43489122,0.4548393,0.4790027,0.5125557,0.5122967,0.46162385,0.4169243,authority.virtue,0.5125557
989,துலையல்லார் கண்ணும் கொளல். இன்னாசெய் தார்க்கும் இனியவே செய்யாக்கால்,0.51162124,0.53372097,0.49583498,0.5018295,0.51643556,0.48715565,0.53835785,0.49394542,0.6069596,0.5921271,sanctity.virtue,0.6069596
990,என்ன பயத்ததோ சால்பு. இன்மை ஒருவற்கு இளிவன்று சால்பென்னும்,0.4919291,0.45090938,0.40423334,0.39964432,0.372023,0.43586972,0.39743543,0.43924922,0.45844448,0.47618204,care.virtue,0.4919291
991,திண்மை உண் டாகப் பெறின். ஊழி பெயரினும் தாம்பெயரார் சான்றாண்மைக்கு,0.60800815,0.51614445,0.54969275,0.5274759,0.57899606,0.46241778,0.6015636,0.4563911,0.6343646,0.5821793,sanctity.virtue,0.6343646
992,ஆழி எனப்படு வார். சான்றவர் சான்றாண்மை குன்றின் இருநிலந்தான்,0.5275272,0.5461786,0.5347265,0.5022924,0.56775844,0.5231504,0.5507221,0.5688832,0.5582205,0.5537604,authority.vice,0.5688832
993,தாங்காது மன்னோ பொறை. எண்பதத்தால் எய்தல் எளிதென்ப யார்மாட்டும்,0.43188885,0.46307647,0.439395,0.4654039,0.42691106,0.41170484,0.45309106,0.46284744,0.49460945,0.5346293,sanctity.vice,0.5346293
994,பண்புடைமை என்னும் வழக்கு. அன்புடைமை ஆன்ற குடிப்பிறத்தல் இவ்விரண்டும்,0.59921706,0.5057842,0.59149253,0.5215706,0.5633753,0.47071254,0.58909637,0.47367632,0.591772,0.56788665,care.virtue,0.59921706
995,பண்புடைமை என்னும் வழக்கு. உறுப்பொத்தல் மக்களொப்பு அன்றால் வெறுத்தக்க,0.55487627,0.6511723,0.6737393,0.6165906,0.646844,0.6183925,0.6061487,0.682469,0.5938077,0.67209977,authority.vice,0.682469
996,பண்பொத்தல் ஒப்பதாம் ஒப்பு. யனொடு நன்றி புரிந்த பயனுடையார்,0.63106227,0.39662564,0.49034825,0.35056055,0.45264882,0.34376645,0.52234894,0.315638,0.5485612,0.419994,care.virtue,0.63106227
997,பண்புபா ராட்டும் உலகு. நகையுள்ளும் இன்னா திகழ்ச்சி பகையுள்ளும்,0.41694787,0.46738395,0.43542555,0.490555,0.4813834,0.47706908,0.47703606,0.5012828,0.47664216,0.5270464,sanctity.vice,0.5270464
998,பண்புள பாடறிவார் மாட்டு. பண்புடையார்ப் பட்டுண்டு உலகம் அதுஇன்றேல்,0.47162426,0.43535635,0.39572206,0.3836437,0.4500237,0.3786084,0.48467967,0.35561934,0.52683806,0.50922215,sanctity.virtue,0.52683806
999,மண்புக்கு மாய்வது மன். அரம்போலும் கூர்மைய ரேனும் மரம்போல்வர்,0.42249805,0.42535952,0.3861816,0.4059174,0.4210168,0.39006662,0.4149074,0.39725035,0.4697705,0.47513717,sanctity.vice,0.47513717
1000,மக்கட்பண்பு இல்லா தவர். நண்பாற்றார் ஆகி நயமில செய்வார்க்கும்,0.4326349,0.44301546,0.4409951,0.45328945,0.51968086,0.44146672,0.43250266,0.4498662,0.4339582,0.48827904,loyalty.virtue,0.51968086
1001,பண்பாற்றார் ஆதல் கடை. நகல்வல்லர் அல்லார்க்கு மாயிரு ஞாலம்,0.41689366,0.45541075,0.48155874,0.58893645,0.47371557,0.5176229,0.5144892,0.5370695,0.46591717,0.5636533,fairness.vice,0.58893645
1002,பகலும்பாற் பட்டன்று இருள். பண்பிலான் பெற்ற பெருஞ்செல்வம் நன்பால்,0.40756983,0.33373672,0.30070266,0.36896083,0.38128877,0.30161032,0.3891836,0.29942843,0.41997403,0.43359146,sanctity.vice,0.43359146
1003,கலந்தீமை யால்திரிந் தற்று. வைத்தான்வாய் சான்ற பெரும்பொருள் அஃதுண்ணான்,0.5220206,0.49716887,0.5070837,0.535967,0.5793853,0.46881065,0.56188035,0.49410254,0.5836832,0.61974144,sanctity.vice,0.61974144
1004,செத்தான் செயக்கிடந்தது இல். பொருளானாம் எல்லாமென்று ஈயாது இவறும்,0.5681642,0.62901527,0.58845496,0.5955837,0.61436474,0.552033,0.5987959,0.56817305,0.6540284,0.7026913,sanctity.vice,0.7026913
1005,மருளானாம் மாணாப் பிறப்பு ஈட்டம் இவறி இசைவேண்டா ஆடவர்,0.56006044,0.5563017,0.5345004,0.5757004,0.5939714,0.5447183,0.5787364,0.5535088,0.59965813,0.6352865,sanctity.vice,0.6352865
1006,தோற்றம் நிலக்குப் பொறை. எச்சமென்று என்எண்ணுங் கொல்லோ ஒருவரால்,0.31162602,0.39736915,0.31398904,0.31646645,0.33517164,0.30172586,0.3149143,0.3105824,0.3782399,0.43694314,sanctity.vice,0.43694314
1007,நச்சப் படாஅ தவன். கொடுப்பதூஉம் துய்ப்பதூஉம் இல்லார்க்கு அடுக்கிய,0.69041276,0.6709985,0.6444907,0.65019363,0.64674485,0.63627696,0.6498704,0.6211315,0.66608006,0.69679594,sanctity.vice,0.69679594
1008,கோடியுண் டாயினும் இல். ஏதம் பெருஞ்செல்வம் தான்துவ்வான் தக்கார்க்கொன்று,0.45768982,0.4694687,0.44026622,0.49327937,0.47679925,0.4380041,0.51926386,0.40348822,0.5309286,0.5219623,sanctity.virtue,0.5309286
1009,ஈதல் இயல்பிலா தான். அற்றார்க்கொன்று ஆற்றாதான் செல்வம் மிகநலம்,0.51917034,0.4354696,0.47623587,0.5095527,0.4555816,0.4364368,0.48555464,0.44795126,0.5398457,0.5410045,sanctity.vice,0.5410045
1010,பெற்றாள் தமியள்மூத் தற்று. நச்சப் படாதவன் செல்வம் நடுவூருள்,0.4944918,0.4060025,0.3607459,0.39524066,0.4075917,0.33880156,0.4285578,0.3057673,0.48949373,0.4602555,care.virtue,0.4944918
1011,நச்சு மரம்பழுத் தற்று. அன்பொரீஇத் தற்செற்று அறநோக்காது ஈட்டிய,0.5321425,0.5768424,0.5076289,0.5417359,0.5311349,0.51314646,0.54559565,0.5505208,0.6072173,0.6783285,sanctity.vice,0.6783285
1012,ஒண்பொருள் கொள்வார் பிறர். சீருடைச் செல்வர் சிறுதுனி மாரி,0.34695852,0.35685694,0.30201426,0.34149456,0.38930994,0.32091275,0.34013236,0.31319267,0.33025146,0.3944831,sanctity.vice,0.3944831
1013,வறங்கூர்ந் தனையது உடைத்து. கருமத்தால் நாணுதல் நாணுந் திருநுதல்,0.43715554,0.4563763,0.32491547,0.35900134,0.39820862,0.376818,0.4090864,0.3830452,0.4970295,0.52217174,sanctity.vice,0.52217174
1014,நல்லவர் நாணுப் பிற. ஊணுடை எச்சம் உயிர்க்கெல்லாம் வேறல்ல,0.48470402,0.4103186,0.3526933,0.33553606,0.37404096,0.33437243,0.3780688,0.33498043,0.48030207,0.43504578,care.virtue,0.48470402
1015,நாணுடைமை மாந்தர் சிறப்பு. ஊனைக் குறித்த உயிரெல்லாம் நாண்என்னும்,0.4724491,0.40461951,0.38447362,0.37454152,0.4361978,0.3828758,0.44145304,0.34610096,0.47088408,0.40769848,care.virtue,0.4724491
1016,நன்மை குறித்தது சால்பு. அணிஅன்றோ நாணுடைமை சான்றோர்க்கு அஃதின்றேல்,0.5611545,0.3757615,0.45617628,0.39412177,0.47139907,0.37483454,0.46817347,0.37717962,0.49889314,0.432284,care.virtue,0.5611545
1017,பிணிஅன்றோ பீடு நடை. பிறர்பழியும் தம்பழியும் நாணுவார் நாணுக்கு,0.4002059,0.33421487,0.3325551,0.34290087,0.4241861,0.3636672,0.38051486,0.3169586,0.3788719,0.33619928,loyalty.virtue,0.4241861
1018,உறைபதி என்னும் உலகு. நாண்வேலி கொள்ளாது மன்னோ வியன்ஞாலம்,0.50221545,0.4801822,0.46868956,0.47882396,0.49562413,0.4919379,0.5222049,0.5286623,0.5721805,0.53757286,sanctity.virtue,0.5721805
1019,பேணலர் மேலா யவர். நாணால் உயிரைத் துறப்பர் உயிர்ப்பொருட்டால்,0.42966565,0.38513905,0.31828254,0.3208173,0.3235323,0.3195214,0.36748812,0.28788728,0.42199525,0.40390664,care.virtue,0.42966565
1020,நாண்துறவார் நாணாள் பவர். பிறர்நாணத் தக்கது தான்நாணா னாயின்,0.44399112,0.40464568,0.40149623,0.403517,0.44176245,0.41026813,0.4669652,0.3989296,0.46381873,0.39018872,authority.virtue,0.4669652
1021,அறம்நாணத் தக்கது உடைத்து. குலஞ்சுடும் கொள்கை பிழைப்பின் நலஞ்சுடும்,0.518217,0.5361296,0.533277,0.54551154,0.53755105,0.5670308,0.5385996,0.58272964,0.5661748,0.5809549,authority.vice,0.58272964
1022,நாணின்மை நின்றக் கடை. நாண்அகத் தில்லார் இயக்கம் மரப்பாவை,0.26852348,0.3745857,0.30411878,0.37780255,0.35702997,0.38938856,0.35991234,0.4000569,0.3403083,0.403369,sanctity.vice,0.403369
1023,நாணால் உயிர்மருட்டி அற்று. கருமம் செயஒருவன் கைதூவேன் என்னும்,0.39140493,0.35978255,0.32043839,0.3123446,0.3347594,0.33357266,0.3496971,0.2925092,0.4245141,0.36302358,sanctity.virtue,0.4245141
1024,பெருமையின் பீடுடையது இல். ஆள்வினையும் ஆன்ற அறிவும் எனஇரண்டின்,0.5040887,0.45128018,0.47522408,0.48881355,0.52542794,0.45917886,0.5924742,0.48888165,0.5805677,0.5019981,authority.virtue,0.5924742
1025,நீள்வினையால் நீளும் குடி. குடிசெய்வல் என்னும் ஒருவற்குத் தெய்வம்,0.5133443,0.45586228,0.46124935,0.49993372,0.48432356,0.43950886,0.5404979,0.43751025,0.52948457,0.54108334,sanctity.vice,0.54108334
1026,மடிதற்றுத் தான்முந் துறும். சூழாமல் தானே முடிவெய்தும் தம்குடியைத்,0.54986024,0.5807625,0.52293205,0.5934028,0.5817404,0.53829503,0.5857284,0.5530069,0.6412735,0.6835979,sanctity.vice,0.6835979
1027,தாழாது உஞற்று பவர்க்கு. குற்றம் இலனாய்க் குடிசெய்து வாழ்வானைச்,0.4949529,0.4991505,0.47585398,0.5130849,0.48500836,0.46382654,0.49792707,0.5024897,0.52959865,0.5960385,sanctity.vice,0.5960385
1028,சுற்றமாச் சுற்றும் உலகு. நல்லாண்மை என்பது ஒருவற்குத் தான்பிறந்த,0.4161583,0.30050206,0.34105796,0.35359937,0.33428186,0.3417604,0.42043075,0.3474698,0.4291898,0.34361136,sanctity.virtue,0.4291898
1029,இல்லாண்மை ஆக்கிக் கொளல். அமரகத்து வன்கண்ணர் போலத் தமரகத்தும்,0.62065804,0.73839474,0.66076934,0.74779814,0.6978517,0.70743775,0.6803345,0.7262022,0.7127625,0.806854,sanctity.vice,0.806854
1030,ஆற்றுவார் மேற்றே பொறை. குடிசெய்வார்க் கில்லை பருவம் மடிசெய்து,0.46356133,0.4560958,0.44326293,0.44367313,0.474464,0.38779372,0.50686336,0.43285388,0.516082,0.57372105,sanctity.vice,0.57372105
1031,மானங் கருதக் கெடும். இடும்பைக்கே கொள்கலம் கொல்லோ குடும்பத்தைக்,0.51090336,0.60641885,0.53693265,0.5590569,0.61324966,0.5319729,0.58590627,0.5150697,0.57638395,0.65701,sanctity.vice,0.65701
1032,குற்ற மறைப்பான் உடம்பு. இடுக்கண்கால் கொன்றிட வீழும் அடுத்தூன்றும்,0.583679,0.707019,0.6119549,0.5769142,0.60809094,0.56128246,0.6306368,0.5338413,0.6129653,0.659059,care.vice,0.707019
1033,நல்லாள் இலாத குடி. சுழன்றும்ஏர்ப் பின்னது உலகம் அதனால்,0.47888383,0.4794063,0.40782887,0.48276523,0.46179378,0.45945978,0.47269422,0.49701756,0.525035,0.5982949,sanctity.vice,0.5982949
1034,உழந்தும் உழவே தலை. உழுவார் உலகத்தார்க்கு ஆணிஅஃ தாற்றாது,0.42165774,0.45810154,0.37661862,0.37691784,0.43177003,0.37867165,0.40854466,0.41906342,0.4395531,0.48922375,sanctity.vice,0.48922375
1035,எழுவாரை எல்லாம் பொறுத்து. உழுதுண்டு வாழ்வாரே வாழ்வார்மற் றெல்லாம்,0.44223672,0.40516415,0.42107055,0.37941146,0.48430955,0.3829978,0.428059,0.41025043,0.42149457,0.41594654,loyalty.virtue,0.48430955
1036,தொழுதுண்டு பின்செல் பவர். பலகுடை நீழலும் தங்குடைக்கீழ்க் காண்பர்,0.46908545,0.40806872,0.40018976,0.43911424,0.46955898,0.40739238,0.5031797,0.40616143,0.490618,0.48390132,authority.virtue,0.5031797
1037,அலகுடை நீழ லவர். இரவார் இரப்பார்க்கொன்று ஈவர் கரவாது,0.5212823,0.48221582,0.50439155,0.48826674,0.52554274,0.42590037,0.5296383,0.4880829,0.5564001,0.5854463,sanctity.vice,0.5854463
1038,கைசெய்தூண் மாலை யவர். உழவினார் கைம்மடங்கின் இல்லை விழைவதூஉம்,0.51852524,0.5215351,0.48953444,0.4936478,0.5562423,0.515088,0.54763293,0.545221,0.56889045,0.545369,sanctity.virtue,0.56889045
1039,விட்டேம்என் பார்க்கும் நிலை. தொடிப்புழுதி கஃசா உணக்கின் பிடித்தெருவும்,0.44444177,0.49756518,0.41374803,0.47163516,0.45507556,0.43728325,0.45403802,0.4273079,0.4999776,0.5496905,sanctity.vice,0.5496905
1040,வேண்டாது சாலப் படும். ஏரினும் நன்றால் எருவிடுதல் கட்டபின்,0.59283185,0.57316566,0.5178344,0.516717,0.5572798,0.51230836,0.55123174,0.5365515,0.6129399,0.6419381,sanctity.vice,0.6419381
1041,நீரினும் நன்றதன் காப்பு. செல்லான் கிழவன் இருப்பின் நிலம்புலந்து,0.47013104,0.31338602,0.3267776,0.26622397,0.31580484,0.25405598,0.35356498,0.28515702,0.42722607,0.35626054,care.virtue,0.47013104
1042,இல்லாளின் ஊடி விடும். இலமென்று அசைஇ இருப்பாரைக் காணின்,0.48128736,0.49688858,0.48263758,0.5480674,0.5181538,0.51398283,0.49362668,0.54253817,0.55389285,0.6036078,sanctity.vice,0.6036078
1043,நிலமென்னும் நல்லாள் நகும். இன்மையின் இன்னாதது யாதெனின் இன்மையின்,0.4916502,0.40461072,0.4369803,0.38041398,0.4137617,0.3765756,0.40370464,0.4083641,0.48351932,0.42710826,care.virtue,0.4916502
1044,இன்மையே இன்னா தது. இன்மை எனவொரு பாவி மறுமையும்,0.4833182,0.50460315,0.47871357,0.47824377,0.43117124,0.49424922,0.4244935,0.5482882,0.4941614,0.50924456,authority.vice,0.5482882
1045,இம்மையும் இன்றி வரும். தொல்வரவும் தோலும் கெடுக்கும் தொகையாக,0.576613,0.63407356,0.56251675,0.6250573,0.6243034,0.5974469,0.57482964,0.61127424,0.64753956,0.7117882,sanctity.vice,0.7117882
1046,நல்குரவு என்னும் நசை. இற்பிறந்தார் கண்ணேயும் இன்மை இளிவந்த,0.6558289,0.5956546,0.57740676,0.5939129,0.5846666,0.55587,0.593942,0.58433276,0.68550324,0.68507004,sanctity.virtue,0.68550324
1047,சொற்பிறக்கும் சோர்வு தரும். நல்குரவு என்னும் இடும்பையுள் பல்குரைத்,0.68945795,0.6720183,0.67362136,0.65336895,0.6727153,0.643785,0.6740299,0.6741197,0.70657235,0.7228116,sanctity.vice,0.7228116
1048,துன்பங்கள் சென்று படும். நற்பொருள் நன்குணர்ந்து சொல்லினும் நல்கூர்ந்தார்,0.68438375,0.5730764,0.5487443,0.42685142,0.5125169,0.46569082,0.5606618,0.44619572,0.6178563,0.5182568,care.virtue,0.68438375
1049,சொற்பொருள் சோர்வு படும். அறஞ்சாரா நல்குரவு ஈன்றதா யானும்,0.6700046,0.62964386,0.65947855,0.62140524,0.64378136,0.619241,0.6528393,0.66809046,0.70772153,0.696437,sanctity.virtue,0.70772153
1050,பிறன்போல நோக்கப் படும். இன்றும் வருவது கொல்லோ நெருநலும்,0.42115206,0.43087447,0.42127782,0.36994165,0.44841832,0.3443613,0.4471708,0.38684446,0.4656528,0.44728166,sanctity.virtue,0.4656528
1051,கொன்றது போலும் நிரப்பு. நெருப்பினுள் துஞ்சலும் ஆகும் நிரப்பினுள்,0.3440516,0.541813,0.38084584,0.43513948,0.44238275,0.41034803,0.41368055,0.4177661,0.46677446,0.5598322,sanctity.vice,0.5598322
1052,யாதொன்றும் கண்பாடு அரிது. துப்புர வில்லார் துவரத் துறவாமை,0.42810103,0.44811317,0.39611664,0.46258873,0.44495308,0.44538996,0.41609982,0.4620512,0.5188258,0.5527109,sanctity.vice,0.5527109
1053,உப்பிற்கும் காடிக்கும் கூற்று. இரக்க இரத்தக்கார்க் காணின் கரப்பின்,0.4842196,0.4654675,0.3967649,0.40626088,0.4216408,0.3793134,0.44821173,0.38988942,0.49031848,0.530151,sanctity.vice,0.530151
1054,அவர்பழி தம்பழி அன்று. இன்பம் ஒருவற்கு இரத்தல் இரந்தவை,0.41417086,0.3970145,0.33919474,0.43869412,0.326757,0.3757881,0.33521348,0.3833573,0.4078135,0.47861552,sanctity.vice,0.47861552
1055,துன்பம் உறாஅ வரின். கரப்பிலா நெஞ்சின் கடனறிவார் முன்நின்று,0.7038305,0.7316247,0.6449285,0.6244718,0.65340734,0.6231041,0.68367064,0.6209962,0.6764262,0.70961374,care.vice,0.7316247
1056,இரப்புமோ ரேஎர் உடைத்து. இரத்தலும் ஈதலே போலும் கரத்தல்,0.48433748,0.49729782,0.4237344,0.44422776,0.40645337,0.47164905,0.45244643,0.49544847,0.5186026,0.5535755,sanctity.vice,0.5535755
1057,கனவிலும் தேற்றாதார் மாட்டு. கரப்பிலார் வையகத்து உண்மையால் கண்ணின்று,0.46438244,0.5244521,0.4671412,0.52031446,0.47865117,0.48467264,0.50018746,0.49901274,0.54274094,0.5961025,sanctity.vice,0.5961025
1058,இரப்பவர் மேற்கொள் வது. கரப்பிடும்பை யில்லாரைக் காணின் நிரப்பிடும்பை,0.5575018,0.5670042,0.51611185,0.54291004,0.56324923,0.5241574,0.56511414,0.53801167,0.5811434,0.63692975,sanctity.vice,0.63692975
1059,எல்லாம் ஒருங்கு கெடும். இகழ்ந்தெள்ளாது ஈவாரைக் காணின் மகிழ்ந்துள்ளம்,0.57484853,0.50607866,0.5576353,0.5405853,0.5899652,0.5330642,0.5434541,0.542846,0.61996925,0.5879071,sanctity.virtue,0.61996925
