paragraph_num,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
96,"96 ಜನಪದ ಕಥೆಗಳು
ಆಮೇಲೆ: ಕರ್ಕೊಂಡೋಯ್ತಾಲೂವೆ ಕುಡಿಯಾಕೆ ತಣ್ಣಗೆ ಒಂದಿಷ್ಟು ಹಾಲು ಕೊಡವ್ವ
ಅಂದ್ಲು ಮುದುಕಿ. ಅವಳು ಕೊಟ್ಟ ಹಾಲು ಕುಡಿದಳು. ಕೂತ್ಕೊಂಡ್ಳು ಮುದುಕಿ ದೇವ್ರ
ಗೂಡೇಮರದ ಪಕ್ಕದಲ್ಲಿ. ಒಂದ್‌ ಹೊತ್ನಲ್ಲಿ ಅಲ್ಲಿ ಗೌಡ್ರ ಮಗ ಬಂದ್ರು,
ಅ...",0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,care.virtue,3
97,"ಹೆಂಡತಿಯ ಮಿಂಡ 97
ಹೆಂಡ್ರು. ಅಕ್ಕಿ ಜೊತೆ ಬೀಸ್‌ಕ್ಕೊಂತ. ಗಂಡನ ಕಳಿಸಿದ್ದಲ್ಲ ? ಗಂಡಂಗೆ ಹಾವು ಕಡೀಲಿ,
ಚೇಳು ಕಡೀಲಿ, ಅಂಕವ ಹೇಳಿದ್ದು. ನನ ಗಂಡ ಬರೋ ದಾರೀಲೀ ಅವನು ಮನಿಗ್‌
ಬರದಂಗೆ ಅವನಿಗೆ ಹಾವು ಚೇಳು ಕಡಿದು ಸತ್ತೋಗ್ಬಿಡ್ಲೀ, ನೆಟ್ಟಾನೆ ಕಲ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
98,"೧೮. ಮರಗೋಟಿ
ಚುಂಚನಗಿರಿ ಅನ್ನೋದು ಪಟ್ಟ. ಊರ್ನಾಗೇ ಗಂಡ ಎಂಡ್ತಿ ಇಬ್ರೂ
ಆಳೀದ್ರೂ. ಅವರ್ಗೆ ದಿನಾ ಆದ್ರೂ ಮಕ್ಳು ಆಗ್ಲೇ ಇಲ್ಲ. ಏನ್ಮಾಡಿದ್ರೂ? ಭೈರೂ
ಸ್ವಾಮೀಗೆ ಹೋಗ್ಬಿಟ್ಟು ""ಸ್ವಾಮಿ ನಂಗೆ ದಿನಾ ಆದ್ರೂ ಮಕ್ಕಳಾಗ್ಲಿವಲ್ಲ.
ಮಕ್ಕಳ ಕೊಡ್ಬೇಕು, ವ...",0.0196078431372549,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,care.virtue,4
99,"ಮರಗೋಟಿ 99
ಮಾವಿನಣ್ಣು ಬಿದ್ದಿತ್ತು. ಮಾವಿನಹಣ್ಣು ಬೀಳ್ತೂಲೂವೆ ""ಅಣ್ಣಯ್ಯ ಒಂದ್‌
ಹಣ್ಣು ಬಿದೈತೆ ಅಂದ್ಲು ಹೆಣ್‌ ಮಗು; ಅವ್ವ ಹಣ್ಣು ಬಿದ್ದಿದ್ರೆ ತಗೊಂಡು ತಿನ್ನು ಅಂದ.
ತಿನ್ನಾಕ್‌ತಕಂಡು ನೋಡೋದ್ರೊಳ್ಗೆ ಒಳ್ಳೇ ಹುಳಾ ಅದರಾಗೊಂದು. ಅಣ್ಣಯ್ಯ
ಇ...",0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,2
100,"100 ಜನಪದ ಕಥೆಗಳು
ಇವ್ನು ಮಕ್ಳು ಸತ್ಟೇಲೆ ನಾನಿನ್ಯಾಕೆ ಇರೋಣ 7 ಗಂಡಗಾತ್ರ ಆಗ್ತೀನಿ
ಹೇಳಿತ್ತಲ್ಲ? ದೇವ್ರಿಗೆ ಹುಳ ? ಆತರ ಕಾಯ್ತಾ ಮಕ್ಳುನ, ಉಳಾ ಕಾಯ್ತಾ
ಇತು. ಉಳದರೂಪದಲ್ಲಿ ದೇವ್ರು ಕಾಯ್ದಾ ಇತ್ತು. ಮಕ್ಳು ಬೆಂಕಿಗೆ
ವಿದ್ದು ಸತ್ತೋದ್ವು ಹೇಳ...",0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,2
101,"ಮರಗೋಟಿ 101
ಹುಟ್ಟಿ ಹೆಣ್ಮಗಳು ಆದ್ರೆ ಬಳೇಬಂಗಾರ್ತಿ ಹೆಸ್ರು ಕಟ್ಟು. ಅಣ್ಣನ ಮಗ ಆದವ್ನೇ
ಮುದ್ರೆ ಕುಮಾರ, ತಂಗೇ ಮಗಳು ಆದವೈೇ ಬಳೆಬಂಗಾರ್ತಿ. ಗುರ್ತು ಬಿಟ್ರೆ ನಮ್ಗೆ
ಇನ್ನೇನು ಗುರ್ತು ನಮಗೆ. ನಿನ್ನ ದಾರೀಲಿ ನೀನು ವೋಗು. ದಾರೀಲಿ ನಾನ್‌
ವೋಗ್...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.004405286343612335,sanctity.virtue,1
102,"102 ಜನಪದ ಕಥೆಗಳು
ರಾಜ ಏನ್ಮಾಡ್ಬಿಟ್ಟ ? ಎಲೆಲೆ ಈಟ್‌ತನ್ಯ ಹೊಡ್ಡಿರ್ಲಿಲ್ಲ ಹುಲಿಯಾ. ಇವತ್ತು
ಹೊಡಿದ್ದಲ್ಲ ಅಂತ, ಮಡಿವಾಳ ಶೆಟ್ಟಿಗೆ ಮದ್ವೆ ಮಾಡಾತಗ ಹೊರಟ್ರು. ಹೋಗೋವಾಗ
ನಿಮ್ಮಂಥ ಯಜಮಾನ್ರು ವೋಗ್ಮಾ ಇದ್ರು. ವೋಗ್ತಾ ಇರೋವಾಗ ಇನ್ನಾ ಅಲ್ಲಿ, ಎ...",0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,authority.virtue,3
103,"ಮರಗೋಟಿ 103
ಅಂದ. ಇಷ್ಟು ಗಾತ್ರ ಮಿಳ್ಳೆ ಒಳ್ಗೆ ಇನ್ನೆಷ್ಟು ಕೊಡಬಹುದು? ಕೊಟ್ಟು ನೀರು ಅವ್ಳು.
ನೀರು ಕೊಟ್ಟಾಗ, ನೀರ್‌ ತಕ್ಕೊಂಡು ಕೈಗೆ ಇಸ್ಕೊಂಡು ಇಷ್ಟ್‌ ಗಾತ್ರ ಮಿಳ್ಳೆ ಒಳ್ಗೆ
ನೀರು ಕೊಟ್ಟಲ್ಲ 9 ಅಷ್ಟು ಗಾತ್ರ ಮಿಳ್ಳೆ ಒಳ್ಗೆ ನೀರು ಕೊಡ್ತ...",0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
104,"104 ಜನಪದ ಕಥೆಗಳು
ನಿನ್ನೆಸ್ರು ನನ್ಗೊತ್ತಿಲ್ಲ. ಹೆಸ್ರು ನಿನ್ನೆ ಗೊತ್ತಿಲ್ಲ. ಮದ್ವೆ ಮಕ್ಳಾಗಿ ಹೆಣ್‌
ಮಗಳು ಹುಟ್ಟಿದ್ರೇ ಬಳೆ ಬಂಗಾರತಿ ಹೆಸ್ರುಕಟ್ಟಿ. ಗಂಡು ಮಗ ಹುಟ್ಟಿದರೆ
ಮುದ್ರೆಕುಮಾರ ಅಂಥ ಹೆಸ್ರು ಕಟ್ತೀನಿ. ಮುದ್ರೆಕುಮಾರ ಅನ್ನೋದೆ ಅಣ್...",0.012448132780082987,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,care.virtue,3
105,"ಮರಗೋಟಿ 105
ಹೇಳಿ, ಹೇಳ್ತಿ ಯೆನೆ ಬಳೆಬಂಗಾರತಿ ನಿಮ್ಮವ್ವನ ಕೈಯಲ್ಲಿ ಅಂದ್ರು. ನಾನ್‌
ಹೇಳ್ತಿ ನಿ ಬಿಡಕ್ಕ, ನೀನು ಇನ್ಯಕ್‌ ಬರ್ತಿ ೀಯಾ ಅಂದ್ಲು. ಇವ್ಳು ಹೇಳ್ಲಿಲ್ಲ ಅವರವ್ವನ
ಕೂಟೆ.
ನಿಮ್ಮಣ್ಣನ ಮಗ ಅಂತೆ ಮುದ್ರೆ ಬಂಗಾರ ಹೇಳ್ಲಿಲ್ಲ ಅವ್ಳು. ಇ...",0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,4
106,"106 ಜನಪದ ಕಥೆಗಳು
ಮಾಡಿದ್ದಲ್ಲ ೨ಆ ಜಾಗಕ್ಕೆ ಏರಿ ಇಳಿದು, ಇಳಿದಾಗ, ಇವು ತೊಟ್ಟು ಬಿಟ್ಟು
ಮ್ಯಾಕೆ ಏಳ್ಲಿಲ್ಲ. ಎಣೀನ್‌ ದಡದಾಗೆ ಕುಂತಿರ್ವಾಳೆ.
ಆಲದಮರದ ಮ್ಯಾಲೆ ಎರಡಕ್ಕಿ ಗಂಡಸೇ ಗಂಡಸೇ ನನಗೊಂದು ಕಥೆನಾದ್ರೂ
ಹೇಳ್ಬಾರ್ದಾ ? ಅಂತು. ಇವ್ಳಿಗೆ ದಿ...",0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.0,care.virtue,1
107,"ಮರಗೋಟಿ 107
ಅಪ್ಪ ಮಾಡೊಷ್ಟು ಬದುಕೈತೆ. ತಿನ್ನೋಷ್ಟು ಅನ್ನೈತೆ. ಅವಳು ಇದ್ರೇ ಏನ್ಮಾಡ್ತಾಳೆ ?
ಕಸ ನೀರು ಮಾಡ್ಕೊಂಡು ಇರ್ಮಾಳೆ. ನೀನು ಇನ್ನೊಬ್ಬಳನ್ನ ಮದ್ವೆ ಮಾಡ್ಕೋಳಿವಂತೆ ಇರು
ಅವಳನ್ನು ಅಲ್ಲೆ ಇಟ್ಕೊಂಡ್ರು.
ಅವ್ಳು ಮರ ತೆಗೆಯೊಲ್ಲ ಏನಿಲ್ಲ. ...",0.017316017316017316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,0.008658008658008658,care.virtue,4
108,"108 ಜನಪದ ಕಥೆಗಳು
ಯುತ್ತೇನಮ್ಮ ಅಂದ್ಲು. ಅಷ್ಟು ಮಾತ್‌ ಹೇಳ್ಬಿಟ್ಟು ಎದ್ದು ಬಂದ್‌ಬಿಟ್ಲು. ಮರ
ತಗಲಾಕ್ಕೊಂಡ್ಲು. ವೊಂಟ್‌ಬಿಟ್ಲು.
ಇವ್ರು ಹೆಣ್‌ ನೋಡ್ಕೊಂಡು ವೋಗಿದ್ರಲ್ಲ 9 ನಮ್ಮೆ ಣ್ಣಿಗೂ ಅಂಗೇ ಮಾಡೋಣ
ತಡೀ ಅಂದ್ರು. ಚೌರದವರನ್ನ ಕರ್ಕೊಂಬಂದು...",0.01762114537444934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,care.virtue,4
109,"ಮರಗೋಟಿ 109
ಮಲಗ್ಗಿದ್ರು. ನೀನು ನೋಡ್ಕೊಂಡ್‌ ವೋದ ಹೆಣ್ಣು ಸಾಯ್ತು ತಿರ್ಗಾ
ಅಂಗಂದ್ರು. ಅಲ್ಲಿಗೆ ಎರಡೂ ವೋದ್ವ 9 ಅಲ್ಲಿಗೇನ್‌ ಏಳ್ದಾ ಅವ್ನು ? ಅಯ್ಯೋ ನಾನ್‌
ಎಲ್ಲಿಗೋದ್ರೂವೇ ಇಂತ ಕಡೆ ಕಾಲಿಟ್ಟಾಗ ಇಂಗ ಆಯ್ತೆ, ಇಂತ ಹೆಣ್ಣೇ ಹಿಂಗ್‌ ಆಯ್ತು,
...",0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0078125,care.virtue,2
110,"110 ಜನಪದ ಕಥೆಗಳು
ದೊಂಬರಾಟ ಆಡಿಸದು ಯವಾಗ 9 ಕೇಳಿದಳು ತಾಯಿ. ಈವತ್ತು ವೀಳ್ಯ
ಕೊಟ್ಟಂದಿದ್ದೀನಿ, ಬತ್ತಾರೆ ಕಣವ್ವ ಸಾಯಂಕಾಲದೊತ್ತಿಗೆ ದೊಂಬರಾಟ ಆಡ್ತಾರೆ. ಆತು
ಒಳ್ಳೇದ್‌ ತಗೋ. ಇವ್ಳು ಕೇಳ್ಕೊಂಡಿದ್ದು. ಇವ್ಳು ಸಾಯಂಕಾಲ ಎಂಟು ಗಂಟೆ ತನ್ಕ ಬರ್ದ...",0.016877637130801686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,4
111,"ಮರಗೋಟಿ 111
ಹೋಗ್ಬಿಟ್ಟ ಮನೆಗೆ ಬಂದ. ಬಂದವ್ನೇ ಏನ್ಮಾಡ್ಬಿಟ್ಟ? ಸೀದಾ ದೊಂಬರಾಟಕ್ಕೆ ಹೋದ.
ಇವ್ಳು ಆಗ್ಲೇ ಮರ ತಗಲಾಕ್ಕೊಂಡು ಗಂಡನೂ ಅತ್ತೆನೂ ಬರೋದ್ರಗಾಗಿ ದನ ಈಚೆಗ್‌
ಅಟ್ಟಿ, ಕಸಗೂಡಿಸ್ಕೊಂಡು, ಬಾಗಿಲಿಗೆ ಬೆಳಗಿ ರಂಗೋಲಿ ಬಿಟ್ಟು, ಕುಡ್ಲು ತಗೊ...",0.014018691588785047,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.004672897196261682,0.0,care.virtue,3
112,"112 ಜನಪದ ಕಥೆಗಳು
ಇವ್ನೇನು ಮಾಡ್ದ ? ಇವತ್ತು ಎಂತೂ ಅತ್ತೆಮಗಳೆ ಬರೋಳು ನೋಡ್ಲೇಬೇಕು
ಅಂದ. ಇವನೋಗೋ ದಾರಿ ಒಳಗೆ ಖುರ್ಚಿ ಚೇರು ಹಾಕ್ಕೊಂಡ. ಕೂತ್ಕೊಂಡ.
ಕೂತ್ಕೋಣೊ ಹೊತ್ಸೇ... ಇವಳೇನು ಮಾಡಿದ್ದು ? ಇವಳಿಗೆ ಊಟವು ಏನೂ ಇಲ್ಲ.
ದಡದಡನೇ ಹುಲ್ಲು ಬಡ...",0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0045871559633027525,care.virtue,4
113,"ಅಣ್ಣ ಂದಿರನ್ನು ಸಾಯಿಸಿದ ತಂಗಿ 113
ಅಲ್ಲೊಂದು ಕೋತಿ ಅಡ್ಡ ಅಕ್ಕೊಂಬಿಡ್ತು. ಅಡ್ಡ ಅಕ್ಕೊಂಬಿಟ್ಟು ಊಟನೆಲ್ಲಾ
ತಿನ್ಕೊಂಬಿಡ್ತು. ಊಟನೆಲ್ಲಾ ಕಿತ್ಕೊಂಡು ತಿನ್ನೂಲೂವೇ ""ಅಯ್ಯೋ ಊಟನೆಲ್ಲಾ
ಕಿತ್ಕೊಂಡು ತಿಂದ್ಬಿಡ್ತಲ್ಲಾ, ಇನ್ನೇನು ಮಾಡದೋ'' ಹೇಳಿ, ...",0.004219409282700422,0.004219409282700422,0.0,0.0,0.0,0.0,0.004219409282700422,0.0,0.0,0.0,care.virtue,1
114,"114 ಜನಪದ ಕಥೆಗಳು
ಇದ್ದು. ಕಿತ್ಯೋಳಕ್ಕೆ ಹೋದೆ. ಅವೇನು ಅಂದೋ """"ಮುಟ್ಟದಿರು, ಮುಟ್ಟದಿರು
ಬಳೆಗಾರಶೆಟ್ಟಿ. ಮುಟ್ಟಿದ್ರೇ ಹೂವು ಬಾಡ್ಯವು. ತಾಯಿ ಕುಟ್ಟೆ ಚಾಡಿ ಹೇಳಿ, ಕೋತಿಕುಟ್ಟೆ
ಸರಸ ಆಡಿ, ತಂದೆಕುಟ್ಟೆ ತಲೆಹೊಡಿಸವೈ ತಂಗಿಯಮ್ಮ ಅಂದ್ರು. ಅದರಗ...",0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,5
115,"ಗೌಡನ ಮಗ 115
ಇದ್ದಂಗೆ ತಲೆ ಮೇಲೆರಡು ಅಕ್ಕಿಕಾಳು ಆಕ್ರೀವಿ. ಮೊರ್ತಾ ಮಾಡ್ತೀವಿ. ಮದ್ವೆ ಆಗಪ್ಪು. ಎಲ್ಲಿ
ಎಣ್‌ ನೋಡ್ಕೊಂಬರ್ತೀಯೋ ಅಲ್ಲಿ ನೋಡ್ಕೊಂಬಾ ಹೇಳಿದ್ರು.
ಏಳುತ್ಲ್ಸೆಯಾ ಇವ್ನೇನು ಮಾಡ್ದ ? ಓದಾ. ಬಡಗೀ ಮನೆಗೇ ಓದಾ. ಬಡಗೀ
ಮನಗೋಗಿ ಅವನುದ...",0.004739336492890996,0.0,0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,care.virtue,1
116,"116 ಜನಪದ ಕಥೆಗಳು
ಮನಿಕ್ಕೋತೀನಿ. ಏಕಾ ಸಮ ಸಿಗುಳಬೇಕು ನನ್ನ. ಸಿಗುಳುಬಿಟ್ಟು ನೀನು ಪತಿವ್ರತೆ
ಆಗಿದ್ರೆ, ಪೆಟ್ಟಿಗೇಲಿ ಗಂಡು, ಎಣ್ಣು ಆಯ್ತೀವಿ. ಎಣ್ಣು ನನಗೇ
ಮದ್ವೆ ಮಾಡ್ಬೇಕು. ಕಣ್ಣೀರಾಕ್ಕೂಡದು. ಸಂತೋಷದಿಂದ ಸಿಗ್ಗು ಪೆಟ್ಟಿಗೆ ಬೀಗ
ಹಾಕ್ಬೇಕ...",0.01020408163265306,0.00510204081632653,0.03571428571428571,0.0,0.0,0.0,0.00510204081632653,0.0,0.00510204081632653,0.0,fairness.virtue,7
117,"ಗೌಡನ ಮಗ ಕ 117
ಕರ್ಫೊಂಡೋಯ್ತಲೇಯಾ ಇವ್ಳು ಹೋದ್ದಂತೆ. 'ಹೋಗಿ ಕೂತ್ಕೊಂಡ್ರು.
ನ್ಯಾಯದೋರೆಲ್ಲಾ. ಏಳೂರು ಗೌಡಗಳು ಕೂತ್ಕೊಂಡ್ರು. ಈಯಪ್ಪನೂ ಓಗೀ
ಕೂತ್ಕೊ ೦ಡ. ನ್ಯಾಯ ಅವತ್ತು ಮೂರುಗಂಟೆ ಟೇಮಿಗೆ ನ್ಯಾಯ ತೀರ್ಮಾನ ಆಗೋಯ್ತು.
ರು ರಾಜಿ ಆಗ್ಟಿ ಟ್ಟರು...",0.008064516129032258,0.0,0.012096774193548387,0.0,0.0,0.0,0.004032258064516129,0.0,0.004032258064516129,0.0,fairness.virtue,3
118,"118 ಜನಪದ ಕಥೆಗಳು
ಬೂಡ್ಟೂಳಗಿತ್ತು, ಕಚ್ಚಿ ಬಿಡ್ತು. ಕಚ್ಚಿದ್ರೇ ಏನೋ ಕಚ್ಚಿಡ್ತು ಬೂಡ್ತು ಬಿಚ್ಚಿಟ್ಟ.
ನೋಡ್ತಾರೆ ಹಾವು. ಅಯ್ಯೊ ಬೂಡ್ಡನೊಳಗೆ ಸೇರ್ಕೊಂಬಿಟ್ಟಿದೆ. ಅನ್ಯಾಯದಲ್ಲಿ ನ್ಯಾಯ
ಮಾಡಕ ಬಂದವ್ನ, ಅವನ್ನ ಹೆಂಡ್ರು ಮುಂಡೆ ಮಾಡಿದ್ವಲ್ಲ ಹೇ...",0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fairness.virtue,4
119,"ಗೌಡನ ಮಗ 119
ಅಂದ. ಹೇಳೊ ಕಥೆ ಒಡಿತೀನಿ, ಹೇಳೋ ಕಥೆ ಒಡೀರಿ. ನೀನು
ಹೇಳಿದ ಕಥೆ ಒಡೆದೆ ಹೋದ್ರೆ ಸಿರಿಗಂಧದ ಕೆಂಡಕೊಂಡ ಆಯ್ತೀನಿ ಅಂದ.
ಹೇಳಿದ ಕಥೆ ನೀನು ಒಡಿದೆ ಹೋದ್ರೆ ನೀನು ಸಿರಿಗಂಧದ ಸೌದೇಲಿ ಕೆಂಡಕೊಂಡ
ಹೇಳಿದ ಗಂಡ.
ಗಂಡ ಏನ್ಮಾಡ್ದ 9 ಇನ್ನೆಂ...",0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,loyalty.virtue,1
120,"120 ಜನಪದ ಕಥೆಗಳು
ಗುಡಿ ಒಳಗೇ ಕೂತಿದ್ದು ಕೋಳಿ ಕೂಗಿದ್ದು ಕೋಳಿ ಶಬ್ದ ಕೇಳಿ ಹೋಗಾಣ
ಇವ್ಳೇನು ಮಾಡಿದ್ದು? ಗುಡೀ ಒಳಕ್ಕೋಗಿ ಕೂತ್ಕೊಂಡ್ಲು. ನಾನೀ ಕೈ ಎಣ್ಣೇ ದೀಪ ಇಕ್ಕಿ
ತೀವಲ್ಲಾ ದೀಪಗಳು ಹೋಗಿ ಅಲ್ಲಿ ಮಾತ್ತಾಡ್ತಾವೆ. ಏನಂಥ ಮಾತಾಡ್ತಾವೆ ?
ದೀಪ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.009009009009009009,sanctity.vice,2
121,"ಗೌಡನ ಮಗ ' 121
ಅಯ್ಯೋ ಅವರಕ್ಕ ಓಡೋಡಿ ಬರ್ತಾಳೆ ತಾಳಪ್ಪ ಇಳಿಸಿದ್ರೂ.
ಅಮ್ಯಾಕೇ ಅಲ್ಲಿಂದ ಬಂದವ್ಳೇ ಬಡಕ್ಕೊಂಡು ಚಚ್ಕೊಂಡು ನೋಡ್ರಪ್ಪಾ ಅವಕ್ಷರ
ಓದ್ಕೊಂಡು ತಮ್ಮನ್ನ ಕೆಂಡಕೊಂಡ ಮಾಡೀ ತೋರಿದ್ದು.
ಅವಾಗೆಲ್ಲಾ ಓದ್ಕೊಂಬಿಟ್ರು. ಅಲ್ಲಿ ಓದ್ಕೊಂಡು ಅ...",0.024539877300613498,0.006134969325153374,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.006134969325153374,0.0,care.virtue,4
122,"122 ಜನಪದ ಕಥೆಗಳು
ಅವಾಗ ಯಜಮಾನ್ರನ ಎಬ್ಬಿಸಿದ್ದು. ದಿವ್ಸ ಒಂದುತರವಾಗಿ
ಮಲಿಕ್ಕೊಣೋರು ಅತ್ತೇಮಾವ, ಈವತ್ತು ತರವಾಗಿ ಮಲಕ್ಕೊಂಡವ್ರೇ.
ಭಯ ಆತದೇ ಬರ್ರಿ ಅಂದ್ಲು. ""ಏನು ಮಾತು ಹೇಳ್ತಿಯಾ ? ವೋಗು' ಅಂದ.
ಹೇಳಿದ್ರು ಕೇಳ್ಲಿಲ್ಲ. ""ನೀವು ಬಂದೇ ಬರಬೇಕ...",0.013761467889908258,0.0,0.0,0.0,0.0045871559633027525,0.0,0.013761467889908258,0.0,0.0,0.013761467889908258,care.virtue,3
123,"ಸತ್ತ ಗಂಡನನ್ನು ಬದುಕಿಸಿಕೊಂಡಿದ್ದು 123
ಅವಾಗ ಅಕ್ಕಪಕ್ಕದವ್ರನ್ನ ಕೇಳೋದಾಯ್ತು. ““ಏನು ? ನಮ್ಮೆ ಜಮಾನ್ರು ಪೂಜೆ
ಮಾಡಾಕೋಗಿದ್ದೇ ಅವ್ರ ತಂದೆ ತಾಯಿ ಸಮಾಧಿ ಬಂದಾಗಿಂದ ಮಾತಾಡ್ಲೇ ಇಲ್ವಲ್ಲ.
ನಾನೇನು ಮಾಡೋದು ? ಈತರ ಮಾಡ್ತಾ ಅವ್ರೆ. ಐದು ಆದ್ರೂ ...",0.008888888888888889,0.0,0.0,0.0,0.0044444444444444444,0.0,0.008888888888888889,0.0,0.0,0.0,care.virtue,2
124,"124 ಜನಪದ ಕಥೆಗಳು
ಕಾಲಕಡೆ ಊಣಿದ್ರು. ಈಯಪ್ಪ ಎದ್ದು ಕೂತ್ಕೊಂಡ. ರಾಜ ಎದ್ದು ಕೂತ್ಕೊಂಡು ಊಟ
ಮಾಡ್ದ. ಬೇಕಾದಂಗೇ ದಾಯಿ ಪಗಡೇ ಆಡಿದ್ರು. ಐದು ಗಂಟೆ ಆಯ್ತು. ಕಾಲಕಡೆ
ಕಿತ್ತು, ತಲೆ ಕಡೇ ಊಣಿದ್ರು. ಹೊರಟ್ಟಿಟ್ರು. ಅವ್ರು ದೇಶಕ್ಕೆ ಹೋಗ್ಬಿಟ್ರು.
ಹ...",0.02127659574468085,0.01276595744680851,0.0,0.0,0.0,0.0,0.00851063829787234,0.0,0.0,0.00425531914893617,care.virtue,5
125,"ಸತ್ತ ಗಂಡನನ್ನು ಬದುಕಿಸಿಕೊಂಡಿದ್ದು 125
ಅವಾಗ ಹೋದ್ಲು. ರೀತಿ ಬೇಕಾದಂಥ ಮುತ್ತು ರತ್ನ ಮಡ್ಲಲ್ಲಿ ಕಟ್ಕೊಂಡು
ಹೋಗ್ಬಿಟ್ಟು. ಅಲ್ಲಿ ವೋಗಿ ಆಲದಮರದಡೀ ಕೂತ್ಕೊಂಬಿಟ್ಲು. ಆಮೇಲೆ ಮರದ
ಹತ್ತಿ ಕೂತ್ಕೊಂಡ್ಲು. ಇವು ಬಂದ್ರು ನಾಲ್ವರೂನು. ಹೂವು, ಗಂಧ
ಬ...",0.016666666666666666,0.020833333333333332,0.0,0.004166666666666667,0.0,0.0,0.008333333333333333,0.0,0.0,0.004166666666666667,care.vice,5
126,"126 ಜನಪದ ಕಥೆಗಳು
ನಿನಗೆಲ್ಲೀ ಸಾಧ್ಯ Hs ನೀನೋಗ್ಬಿಡು ಹಿಂದಕ್ಕೆ ಅಂದ. ಮಾತ್ರಕ್ಕೂ ಪಟ್ಟಕ್ಕೆ
ಹಿಂದಕ್ಕೆ ಹೋಗಲ್ಲ. ನಿಮ್ಮನ್ನ ಕರ್ಯೊಂಡೋಗಗಂಟ ಹೋಗಲ್ಲ ಅಂದ್ವಿಟ್ಟು.
ಅವಾಗ ನಿಮ್ಮಷ್ಟಕ್ಕೆ ನೀವಿರಿ, ಎಥಾ ಪ್ರಕಾರದಂತೆ ಕೈಲೀ ಅಂಥ ಹೇಳ್ಬಿಟ್ಟು,
ದ...",0.0051813471502590676,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0,care.virtue,1
127,"೨೨. ಮಳೆ ದೇವೇಂದ್ರ
ಪಟ್ಟ ಅಂತೆ. ಪಟ್ಟದಲ್ಲಿ ಒಬ್ಬ ದೊರೆ ಅಂತೆ. ದೊರಿಗೆ ಆರು
ಗಂಡು ಮಕ್ಳು ಅಂತೆ. ಆರು ಗಂಡುಮಕ್ಳು ಆದ್ರೆ ಒಬ್ಬಳೇ ಒಬ್ಳು ಮಗಳಂತೆ. ಕಡೇವ್ಸು.
ಒಬ್ಬಳೇ ಒಬ್ಬು ಮಗಳಾದ್ರೇ ಮಗಳಿಗೆ, ನರಮನಸ್ರು ನೋಡಂಗಿಲ್ಲ. ಅಯಮ್ನ
ನರಮನಸ್ರು ನೋಡ...",0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.004464285714285714,care.virtue,2
